D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.00799761,0.787160966,13832.88584,1586.47552,324.6007082,0.16082787,1240.409386
0.007998087,1.044398324,6875.922398,954.6782445,268.011301,0.672702753,2179.985885
0.0079993,0.237183877,1628.926343,2193.835736,53.02099483,-0.040022935,9776.022702
0.007999431,0.767279599,13511.95401,1048.686795,302.5906155,0.30298081,1229.019129
0.008000468,1.733030166,9563.279505,4669.117525,242.9082324,0.104130826,2123.123309
0.008000941,6.041947731,15655.3289,1473.742939,340.006111,0.435664814,251.6139302
0.008001368,3.045104586,10992.03212,2037.812243,322.442904,0.339632075,578.3974671
0.008001695,4.93035754,15008.18333,1618.181443,287.9586057,0.337587101,417.1882717
0.008002847,0.766755324,8024.256824,1045.140459,114.0183026,0.279184692,2834.071561
0.008003429,2.50668113,10274.21558,2237.910868,198.3039636,0.259288693,1469.560527
0.008005041,1.602119985,12631.32297,1610.51136,167.6827515,0.136395744,1976.673848
0.008005065,5.320387398,12940.5882,1032.56518,311.0012467,0.423361506,252.9047878
0.008005364,3.396400802,3065.588193,2995.611091,156.8852389,0.395941513,1661.411778
0.008005462,1.027196325,6874.869472,1062.79607,176.6723529,0.550360584,2669.827881
0.008005755,0.762435332,14567.89871,1016.066556,230.780097,0.071987053,1674.248306
0.008006355,5.372578185,18010.98313,1039.163837,212.0709627,0.425293853,430.6932641
0.008007845,2.902627707,11617.72007,3338.444246,327.2484771,0.274480387,774.8341271
0.008007866,0.393250215,1380.1863,4779.097814,56.17939926,-0.112481744,9433.783184
0.00800866,1.996033256,9306.974671,2838.568439,299.0675182,0.307154475,1222.540811
0.008008733,6.464347681,9573.478575,1048.124331,268.6851794,0.538899009,345.8036274
0.008009925,4.202289303,18302.72966,2917.634945,266.1557818,0.258588349,1162.674385
0.008011133,4.975123864,9892.0922,2102.319605,312.5805168,0.339896424,418.2068865
0.008011894,2.970695005,13662.31033,1006.362801,164.2741351,0.346119938,777.2167597
0.008012569,2.51652769,12672.95689,3221.427927,281.1570804,0.157543954,1226.45355
0.00801325,3.39264492,16087.35841,1039.445903,257.5981346,0.362579662,499.7261771
0.008013618,0.782654871,9854.636263,1643.126237,157.8108315,0.100181715,3454.935251
0.008014028,2.506803808,12911.30673,2696.166211,246.8219013,0.146356238,1250.003075
0.008014158,2.903608239,6830.717604,2001.913638,264.8105245,0.469287445,1032.798762
0.008015276,1.94802786,12184.81325,1003.697114,246.9872918,0.360190718,927.9686533
0.008015926,1.648802317,11470.36065,4095.064145,291.8773842,0.148095145,1421.900656
0.008015981,3.506487768,3070.964905,995.2250314,159.1299217,0.734117721,832.7616312
0.008016171,2.986622698,2170.633723,408.7961948,105.9465426,1.039658397,573.7414475
0.008016518,5.948422766,7807.578065,2720.629101,248.8193852,0.416494754,743.8102275
0.00801658,1.437619406,9721.408795,3211.630648,231.7271879,0.109900301,2202.100081
0.008017141,5.013574742,18248.50932,1545.767432,183.9718111,0.272245583,703.7548208
0.008017377,3.95488197,15740.50889,5890.129919,226.8592113,0.195345155,2232.885199
0.008017858,3.748811466,14696.16915,1991.103,302.7347907,0.286922021,664.6974081
0.008017898,5.956989352,6673.223398,972.8698915,76.66895041,0.777511077,669.7646064
0.008018084,3.060733754,9469.919726,2014.852806,261.1174284,0.337919588,950.1719059
0.008018098,0.791442355,5146.360062,5115.635698,230.9712816,0.072523349,3631.551492
0.008018641,5.104919637,15128.30895,3130.1167,255.4158245,0.289844754,1026.960245
0.008018775,10.89614338,17238.7405,1044.700548,240.1500118,0.486440907,195.5154245
0.008020934,3.099297169,17710.48354,2821.665929,318.6259789,0.301484073,973.9108612
0.008021862,2.916209846,17772.91399,1108.377831,126.8418928,0.238257362,921.108557
0.008022803,0.943154969,10931.18475,2015.614038,310.3075316,0.278265143,1855.864758
0.008022946,0.381677438,1345.232653,4737.910448,53.40062191,-0.109706591,9487.972967
0.008023255,1.945510763,14513.8095,4973.268133,298.9573197,0.155181073,2092.476506
0.00802419,0.991226237,18199.17564,2028.146576,95.09779681,-0.360911541,4116.718722
0.008024242,3.618509934,14057.0829,532.999505,224.1453874,0.696721187,383.6051575
0.008025427,2.178625739,684.500305,540.5235482,120.7555966,0.610682334,754.4091189
0.008025841,3.568055589,12343.02412,772.1549286,316.0007703,0.58870774,311.6472485
0.008027245,0.785641248,9300.367721,2096.798984,170.1123129,-0.003071076,3738.160508
0.00802738,5.882744759,17718.99198,4951.848865,259.1259402,0.342285867,1435.854729
0.008028404,2.927697561,13714.29237,971.8229049,259.8533822,0.434457628,591.4407604
0.008028863,6.095273988,10198.69537,2725.482326,235.1440978,0.339184096,878.0191852
0.00802889,3.512508881,14346.83277,955.138812,288.8370353,0.473596534,487.9280939
0.008028952,1.031320754,9981.823253,1971.911223,148.7643838,0.074610505,3171.386639
0.008028971,3.956003935,11761.48066,2012.924071,221.9119739,0.326851587,878.0779422
0.008029682,5.263828773,13483.70016,1534.29955,109.8754211,0.296332859,839.2541563
0.008030222,1.015199094,601.6761903,103.8988939,76.08742785,0.763333111,402.2221891
0.008030331,1.851793772,6742.400909,5081.536105,231.3425088,0.10657107,2656.654196
0.008030868,2.979690926,10218.78987,1019.11974,239.370039,0.527019865,800.1697485
0.008034394,1.181427409,300.4216138,93.78634944,98.7076598,0.831639378,310.3153122
0.00803442,3.377379394,17838.3217,985.2831937,188.921791,0.349936702,661.0214393
0.008034634,4.7532938,17257.35931,2156.10696,269.2336635,0.303738519,657.8161029
0.008034638,4.62206478,9899.770609,990.5448334,140.8726336,0.581497554,641.1563317
0.00803564,2.062892238,6823.982939,2451.341238,188.6605541,0.311028551,2437.005159
0.008035685,3.470135719,19086.33301,5995.590351,251.5982173,0.171113184,2556.48365
0.008035709,6.004209339,13373.94264,2102.705182,248.3307492,0.273060597,506.8758351
0.008036867,0.947544041,7377.824472,840.19575,75.85924249,0.520001981,2875.696704
0.008037021,5.326840684,14466.9096,2021.093594,230.2175521,0.298963081,714.6041427
0.008037217,0.258829066,8271.38845,959.1664687,115.4375863,-0.011710659,6087.982555
0.008037291,1.00933926,7209.851228,2066.356882,145.0448039,0.157320616,3401.275233
0.008037887,1.97253938,18217.34651,1937.281822,138.1568974,-0.048632218,2164.160497
0.008038818,3.163282754,13247.919,1906.560027,249.5334845,0.250633082,988.4693818
0.008039658,1.01333776,9937.677711,1954.81296,212.811015,0.10428423,2266.605081
0.0080398,2.090924829,2058.445283,1453.811785,108.5588187,0.536770347,2081.581139
0.008040591,0.992100766,13665.32147,3854.780687,206.2165826,-0.080051511,5144.623383
0.008042437,2.950798792,13618.10526,2129.812825,312.0433452,0.289264781,759.4449516
0.008042887,5.215488511,12980.68372,2629.157675,319.87374,0.285247942,583.5030878
0.008043551,3.35247364,2943.49005,2013.826479,222.0048528,0.44807981,1005.179933
0.008043638,3.004850761,16947.74419,508.3611284,230.6532545,0.600036456,416.5009106
0.008044231,0.246368062,14689.73161,1503.252433,181.0264481,-0.378592707,5306.724573
0.008044338,2.588127975,14702.99873,2166.577148,186.5182172,0.104431766,1662.77317
0.008044465,1.028198023,16987.49006,477.9662503,204.7005602,0.212035798,1075.441573
0.008045522,0.925905213,14021.20319,504.7533741,274.0741996,0.484302618,893.0219103
0.008045676,6.093196407,13452.79656,489.2834465,79.37461137,0.645117052,310.1038625
0.008049218,0.761038819,115.1751888,60.69943717,40.62270957,0.703890254,290.6612056
0.008049825,3.522213746,12330.96383,1951.049064,174.2514962,0.195588794,1223.934165
0.008050182,15.30863602,12833.5245,2803.090543,285.2289773,0.393599733,259.7666182
0.008050971,1.611486003,14779.12842,4131.442483,266.130139,0.063741655,2463.564238
0.008051145,1.558577475,7295.780247,2718.678305,196.3013181,0.175263285,2471.323882
0.008051654,3.021955788,17531.81441,522.3479516,215.4885813,0.573385312,403.7454547
0.00805195,2.00273431,17354.00022,5327.977523,328.2968907,0.164368001,2070.517283
0.008052746,11.07986458,6658.236098,1604.601928,77.21248488,0.607331909,508.6531167
0.008053587,0.751957624,8105.328686,1609.088237,69.11894856,0.077978513,4443.885286
0.00805459,1.631566424,13991.09989,5000.545525,314.5937504,0.136119473,2048.070175
0.008055565,1.039451442,6742.77013,2031.243977,131.7309559,0.167113569,3725.379597
0.008055732,1.022937988,13081.30693,1985.340978,151.603072,-0.12718498,3271.434664
0.008055792,1.055649621,7069.901307,4064.164474,191.2810843,0.022743966,3909.465621
0.008055868,2.073269945,17586.19469,2671.008975,121.328145,-0.120997591,3140.404957
0.008057079,1.01438876,499.437668,148.0219335,121.2404194,0.838192978,525.8008626
0.008058512,0.386349513,471.1795253,4877.40369,32.4508771,-0.07377983,8832.635151
0.008058693,6.213665455,13993.09298,3887.947867,225.755924,0.260714602,1220.985667
0.008058857,1.614728115,12093.97679,1652.933163,280.4654158,0.2410061,1181.562939
0.008059448,3.949724387,11469.07688,1461.068117,273.510209,0.372112191,506.7475014
0.008059735,2.480545925,2902.158915,939.3678586,184.527085,0.684007063,1137.121259
0.008059906,0.92677888,17552.41897,496.9124021,295.2484294,0.416081067,706.7599109
0.008060035,1.613519584,17407.69073,2063.408614,252.3994733,0.02915312,1778.699877
0.008061861,4.842618329,12877.82248,1595.533592,180.775337,0.319533811,675.5128145
0.008062681,2.904265369,1566.030297,251.8198659,127.9993584,0.952685369,364.1077518
0.008062837,2.918798562,13622.26046,1976.345034,147.117196,0.174914588,1445.647686
0.008063034,0.746069617,7622.513847,2152.250624,211.5251497,0.117925699,3235.631944
0.008063965,0.773940363,14011.21155,1580.497548,270.0503295,0.052919202,1766.75917
0.008065179,1.005582791,7376.102679,497.5139633,62.28778215,0.763884309,1970.35223
0.008065883,0.775719595,4717.180052,1654.013219,207.9072955,0.379855622,3655.767027
0.008066427,3.703461012,2041.571345,512.1438062,108.978827,0.917114696,628.7566317
0.008067369,0.96178488,13736.0525,1011.584995,162.5222649,0.098055967,1925.703232
0.008067709,2.062323624,13802.94959,2032.778313,158.8101979,0.107165785,1872.022313
0.008068868,6.068358174,17234.51563,3884.498505,107.9825493,0.258378471,1894.034704
0.008069091,3.608164455,6612.56567,4096.497317,180.1786229,0.281002496,2109.573845
0.00806934,3.013204232,7253.366883,1474.260954,188.1077501,0.551415508,1345.158991
0.008069521,1.5279649,8070.75918,5200.432665,257.1068918,0.089582854,2193.571017
0.008069546,1.912071643,2047.136814,1976.477711,209.6212484,0.442515467,1776.316051
0.008069887,2.945080138,14013.50464,1063.80521,167.5702321,0.385515365,906.3548668
0.008072904,2.042486521,7211.194497,733.6822256,264.7085735,0.815460643,1046.712172
0.008073681,1.008751982,13818.19231,2036.450551,232.063458,0.04599916,2537.952093
0.008073984,10.81186785,17923.29827,1998.10442,155.7901856,0.372996708,520.2960374
0.008074327,3.076779924,13686.53428,495.9795112,185.2848109,0.692026555,535.3366683
0.008076568,1.960193831,13735.46581,1480.886116,240.7206346,0.193144188,1050.016705
0.008077972,1.011688136,9147.196223,1941.618868,266.734432,0.207772264,2176.346278
0.008078252,5.82675021,15728.61149,2733.614302,325.2292719,0.381067547,467.4170877
0.008078358,2.810765938,11522.37521,1427.281405,314.2443872,0.393535393,462.5043672
0.008078498,3.013918369,13933.69381,944.8305298,262.6460196,0.445515252,607.1909589
0.008078834,6.277462295,9645.742793,1027.418169,262.8514,0.622066802,357.5441481
0.008079014,2.931928433,16896.91666,989.4282388,142.6657724,0.227983292,866.3231186
0.008079449,1.922167611,4749.218661,1475.559008,235.7040519,0.5453798,1738.155866
0.008080425,2.935708372,10359.09744,1014.214988,175.1676342,0.567971011,878.5373927
0.008080439,1.5529095,7490.282851,3159.068065,196.9282058,0.123546572,2525.202229
0.008080587,3.029393636,17378.20072,507.6619232,197.2256263,0.48243665,410.7370045
0.008080668,1.006909841,7265.206513,515.6003277,146.2762377,0.782106831,1871.955822
0.008081266,1.016010857,10249.37596,1976.53852,280.7096532,0.16467852,1850.949718
0.008081548,1.045619925,293.6647828,206.9823566,50.91268907,0.667858283,696.0096746
0.008083663,0.996244767,518.8556703,146.4918611,123.2698132,0.820095395,550.0888002
0.008087669,5.122915212,11784.34444,2242.611398,289.3427939,0.331674767,526.5341147
0.008087875,0.984798875,483.2446535,59.28442638,67.60645185,0.782903327,236.404735
0.008088621,2.883255213,15755.14603,1025.681443,228.634755,0.388555466,644.3994493
0.008089126,5.638341238,13630.28421,980.6613361,202.2653528,0.444185844,402.759993
0.008089436,1.577841826,10253.56449,1014.355382,216.601535,0.490026385,1426.017867
0.008089774,3.618536944,7565.12954,2098.253989,94.9993709,0.399370655,1672.197604
0.008090318,2.036385484,12938.42313,5046.629148,345.3878051,0.192558885,1491.758766
0.008090514,3.05083102,13642.64026,2032.53218,148.4498541,0.129008636,1388.464963
0.008091114,0.983316438,14669.53806,1873.433608,261.4518603,0.118369256,1926.110623
0.008091299,2.07880839,17623.91101,1057.615467,339.8059172,0.422126573,430.3387292
0.008091971,1.059222361,7180.357074,1734.403143,77.09666387,0.145062514,3920.72102
0.008092247,3.640045658,13604.61978,955.5179951,235.852173,0.472569811,605.3306949
0.008095443,5.989649466,13534.14784,3934.061218,225.8944542,0.265497351,1148.767969
0.008096006,1.032260302,12106.03025,2016.798455,304.8098848,0.238662659,1438.333307
0.008096652,1.599448261,5071.17795,4760.137455,220.2139667,0.196315515,3128.556181
0.008097031,0.819288038,2845.533065,4046.932112,200.0289115,0.142942998,4652.188668
0.008098074,3.970157065,18501.08948,3390.210419,287.1745788,0.272309679,1215.329749
0.00809817,0.958669919,6666.995607,4000.877169,262.108707,0.145209555,3034.38289
0.00810009,0.961581636,17197.84464,2068.296887,235.748203,-0.176952764,2172.567963
0.008100238,2.847839554,15229.42026,2209.701982,298.6465771,0.26570148,736.3406341
0.008100369,0.372060821,1248.621058,4833.347183,39.76584301,-0.125652418,9884.123742
0.008102806,10.79351761,9741.012046,1532.714373,121.6831254,0.426430887,411.3956358
0.008103931,1.009397147,2993.910065,2770.246094,161.3546853,0.212640296,4064.756758
0.008104639,3.100967535,13861.93086,5128.366364,239.193626,0.115168478,2244.580426
0.008105797,0.490278013,461.8988595,150.0008517,67.00735984,0.729443957,1089.756282
0.008105855,0.266515104,13573.43251,1508.94387,196.5039875,-0.264015657,5131.6083
0.008106023,1.005268106,13667.41133,2055.725462,178.7010157,-0.058208038,2965.914334
0.008107432,3.762789665,12231.79399,5028.856782,304.1817484,0.301443211,1220.888512
0.008107539,0.826317415,7949.036394,1037.500737,221.3183143,0.465371126,2474.746084
0.008108207,2.735741915,9423.631108,942.7879797,281.4127524,0.555982475,610.140533
0.008108231,3.595404638,7479.993621,1032.445423,263.4463741,0.690912533,632.6644087
0.008111971,1.820676852,10272.46129,2543.506546,318.1767039,0.296707952,1364.081738
0.008112993,5.171455327,14112.03335,1077.993235,251.8029235,0.50591861,408.5633396
0.008113378,0.410497728,1526.109285,4806.431273,116.7475181,-0.023099706,7756.155933
0.008114955,3.010280938,6825.664396,997.1091614,82.80299715,0.652690915,1231.028892
0.008115083,1.006027747,9990.295943,3973.095834,275.1467073,0.088440394,2441.90172
0.008115291,5.900725068,13741.78989,2867.041658,275.3247492,0.283248921,649.9042056
0.008115347,0.815587919,9829.872669,1605.909162,183.7198074,0.125361826,3054.815603
0.008116091,5.503718497,16035.1075,2081.647217,328.7118999,0.367180278,326.2634548
0.008117182,0.616223523,7063.517476,1638.855044,188.4045776,0.175549432,3912.10702
0.008117245,1.608263616,9845.206566,2749.070148,235.8883455,0.158247473,2021.500883
0.00811789,3.452514324,9768.975404,2048.467947,264.8098563,0.437650158,808.7595955
0.008118083,11.16603552,9979.262891,2837.8808,244.9814991,0.444727224,432.3950742
0.008118098,3.106973714,10354.26728,4101.17264,60.70636333,0.030460585,2946.118568
0.008118174,6.15736323,13725.21779,1923.909581,209.6053448,0.282875463,624.9378801
0.008118396,3.509352342,14448.11662,2046.10263,260.669362,0.256937035,853.9044112
0.008119783,0.749893181,12684.82744,964.8835241,204.8658687,0.147594935,1892.410596
0.008120518,4.864637792,4937.575793,1160.55297,165.3715578,0.674532621,798.4895696
0.008120873,0.780772572,4875.430996,3220.064909,245.6719418,0.204009489,3706.808943
0.008121068,5.083750463,12668.39308,1969.122948,226.1298751,0.332951209,710.1046051
0.008122583,3.915660062,13960.41759,6032.929805,242.9907728,0.157695325,2184.638319
0.00812301,2.461234434,17723.31118,2765.094039,245.004484,0.146428917,1663.405911
0.008123266,1.605310777,12459.81056,1624.780841,333.346167,0.305094775,866.0671195
0.008125084,15.6639103,14073.0127,1519.673216,199.6860168,0.368571165,227.8733701
0.008125289,2.10400648,13816.39431,2007.850617,192.4778382,0.14487021,1755.45699
0.008125737,1.705667598,10187.54994,1907.957702,265.7090074,0.315246993,1459.965113
0.008125862,1.981035022,9902.509874,3349.14964,266.6115491,0.18069619,1668.896471
0.008126564,2.14779636,1331.571853,676.6238209,116.073804,0.731187098,971.0435777
